,scene_id,text,character,cAGR,cCON,cEXT,cOPN,cNEU
390,03_e09_c03,"<b>s03_e09_c03(3) for Chandler</b><br><br><b>Rachel</b>: Can I see that for second.<br><br><b>Ross</b>: Yeah.<br><br>(Rachel takes the ball from his hands and bounces it off of Ross's forehead and Chandler catches the rebound.)<br><br><b>Ross</b>: Okay. Hut! Hike!<br><br>(Chandler runs around behind Ross, who pitches him the ball. Chandler runs upfield, and Joey knocks the ball out of his hands.)<br><br><b>Joey</b>: Fumble!<br><br>(Joey starts to return the fumble and Chandler grabs Joey's shirt and rips it off of his back.)<br><br><b>Joey</b>: What the hell's the matter with you?! This is my favourite jersey.<br><br><b>Chandler</b>: Well now you have two. Hey, I am good at math.<br><br><b>Joey</b>: All right, that's it. Y'know I was still gonna let you have her. But now, forget about it. Prepare to feel very bad about yourself.<br><br><b>Chandler</b>: Hey! Well, I've been preparing for that my entire life! Or something about you that's mean!<br><br>",Chandler,1,1,0,1,0
391,03_e09_c03,"<b>s03_e09_c03(1) for Ross</b><br><br><b>Chandler</b>: Sorry. I'm sorry. Y'know what, we're just gonna throw it.<br><br>(Chandler throws the ball to kick-off.)<br><br><b>Joey</b>: I got it. (catches the ball)<br><br><b>Phoebe</b>: Go! Go! Go!<br><br>(Joey runs up field and fakes out Ross and scores a touchdown. His team all celebrates the touchdown.)<br><br><b>Monica</b>: Score!! 7 to nothing!<br><br><b>Rachel</b>: (coming over to Ross, who is just getting up) Are you okay?<br><br><b>Ross</b>: Come on, let's go!<br><br><b>Monica</b>: Losers walk!<br><br><b>Ross</b>: Yeah, losers talk!<br><br><b>Chandler</b>: No, no, no, actually losers rhyme.<br><br>[cut to later, Ross's team has the ball.]<br><br><b>Chandler</b>: (coming up under center, just like a real quarterback does, and puts his hands between Ross's legs.) Twenty-three!! Seventy-four!! (Ross stands up and looks at him) You wanna go shotgun?<br><br><b>Ross</b>: Yeah!<br><br>",Ross,1,1,0,1,1
392,03_e09_c04,"<b>s03_e09_c04(1) for Ross</b><br><br><b>Chandler</b>: No ah, hold on a second Joe, where do Dutch people come from?<br><br><b>Joey</b>: Ah well, the ah, Pennsylvania Dutch, come from Pennsylvania.<br><br><b>Chandler</b>: And the other ah, Dutch people, they come on from somewhere near the Netherlands, right?<br><br><b>Joey</b>: Nice try. (to Margha) See the Netherlands is this make believe place where Peter Pan and Tinker Bell come from.<br><br><b>Margha</b>: Oh, my.<br><br><b>Ross</b>: Enough with geography for the insane, okay? Let's play some ball, guys.<br><br><b>Joey</b>: Whoa, whoa, no, no, I-I'm not playing with this guy, now.<br><br><b>Chandler</b>: Fine with me.<br><br><b>Ross</b>: Okay, y'know what, let's just cut to the chase here. Okay? Heidi, which of my boys do you like?<br><br><b>Chandler, Joey</b>: What are you doing? What are you doing? What are you doing?<br><br><b>Margha</b>: Which do I like?<br><br><b>Ross</b>: Yeah, y'know for dating, general merriment, taking back to your windmill...<br><br>",Ross,1,1,1,1,1
393,03_e09_c04,"<b>s03_e09_c04(1) for Rachel</b><br><br><b>Joey</b>: This sucks, I was just up by that much!<br><br><b>Monica</b>: Are we playing football or what? Come on you hairy-backed Marries.<br><br>[cut to the girls huddle.]<br><br><b>Monica</b>: We have to do this. We are playing for women everywhere. Okay, just think about every lousy date that you ever had, okay, every guy who kept on the TV while you're making out...<br><br><b>Phoebe</b>: Oh my God! You dated someone with a glass eye too?!<br><br><b>Monica</b>: Come on, okay, come on this is for all womankind. Let's kill 'um!<br><br><b>Rachel</b>: Yeah!!! Kill 'um!!!<br><br><b>Phoebe</b>: All right, no, well I want to kill them to, but their boys, y'know how are we gonna beat three boys?<br><br>(Another football sequence follows)<br><br>[Sequence 1 Chandler is running past Phoebe with the ball, Phoebe flashes him, he stops and stares dumbfounded at her. Phoebe then runs up and takes the ball away.]<br><br>[Sequence 2 Phoebe throws the ball, and it's intercepted by Joey, who starts to run up field. Rachel jumps on his back in order to try and tackle him, but she doesn't slow him down. Monica and Phoebe then both grab her legs in order to stop Joey, who still manages to fight through the tackle and score the touchdown.]<br><br>[Sequence 3 Chandler is running with the ball, Phoebe flashes him again, but Chandler covers his eyes, and keeps running. He then runs into a tree at the end of the field.]<br><br>[cut to the girls huddle]<br><br><b>Monica</b>: All right, we still have a minute and a half to go, and we're down by two points. Two points.... (she gets interrupted by the guys, who are doing a slow-motion high five.) Phoebe you do a button-hook again. Rachel, you go long.<br><br><b>Rachel</b>: No! Come on! Don't make me go long. Use me. They never cover me.<br><br><b>Monica</b>: Honey, there's a reason.<br><br><b>Rachel</b>: God, I'm not lame, okay. I can do something. I can throw, would you let me throw, come on this is my game too.<br><br><b>Phoebe</b>: Come on Mon, let her throw the ball.<br><br><b>Monica</b>: All right Rachel, you sweep behind, I'll pitch it to you, you throw it down field to Phoebe. All right. Break.<br><br><b>Rachel</b>: Thank you! Break!<br><br><b>Monica</b>: Thirty-two! Seventy-one! Hike!<br><br>(Phoebe snaps the ball to Monica, who pitches back to Rachel.)<br><br><b>The Guys</b>: One-Mississippi! Two-Mississippi! Three-Mississippi!<br><br>(They all rush toward Rachel, who panics and runs away. She runs out of the park and up along the fence, she then comes back into the park and runs past Monica, as she gets to Monica, she throws the ball at Monica, and it hits her in the eye.)<br><br><b>Rachel</b>: I'm so sorry! Are you okay?<br><br><b>Monica</b>: No! I'm not okay!<br><br><b>Rachel</b>: I'm sorry, they were just all coming at me, and I didn't know what to do.<br><br>",Rachel,1,0,1,0,0
394,03_e10_c01,"<b>s03_e10_c01(0) for Gunther</b><br><br><b>Chandler</b>: (reading the comics) Eh..., I don't, I don't know.<br><br><b>Rachel</b>: What?<br><br><b>Chandler</b>: Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?<br><br><b>Gunther</b>: Rachel?<br><br><b>Rachel</b>: Yeah.<br><br>",Gunther,1,0,1,1,1
395,03_e10_c01,"<b>s03_e10_c01(0) for Rachel</b><br><br><b>Chandler</b>: (reading the comics) Eh..., I don't, I don't know.<br><br><b>Rachel</b>: What?<br><br><b>Chandler</b>: Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?<br><br><b>Gunther</b>: Rachel?<br><br><b>Rachel</b>: Yeah.<br><br>",Rachel,1,0,1,1,1
396,03_e10_c03,"<b>s03_e10_c03(0) for Rachel</b><br><br><b>Phoebe</b>: No, no, I am against innocent trees being cut down in their prime, and their, their corpses grotesquely dressed in like tinsel and twinkly lights. (to Joey) Hey, how do you sleep at night?<br><br><b>Joey</b>: Well, I'm pretty tired from lugging the trees around all day. Hey, Phoebe listen, you got this all wrong. Those trees were born to be Christmas trees, their fulfilling their life purpose, by, by making people happy.<br><br><b>Phoebe</b>: Really?<br><br>(Phoebe turns and looks at Monica, while Joey frantically motions to Chandler to help him out.)<br><br><b>Chandler</b>: Yes. Yes, and ah, ah, the trees are happy too, because for most of them, it's the only chance to see New York.<br><br>[cut to Gunther retraining Rachel.]<br><br><b>Gunther</b>: ...and after you've delivered the drinks, you take the empty tray....<br><br><b>Rachel</b>: Gunther, Gunther, please, I've worked here for two and a half years, I know the empty trays go over there. (points to the counter.)<br><br>",Rachel,1,1,0,1,0
397,03_e10_c04,"<b>s03_e10_c04(0) for Sarah</b><br><br><b>Ross</b>: So, this must be kinda neat for ya, huh? I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don't have to sell those cookies anymore.<br><br><b>Sarah</b>: Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a real space shuttle.<br><br><b>Ross</b>: Wow, you ah, you really like all this space stuff, huh?<br><br><b>Sarah</b>: Yeah. My Dad says if I spend as much time helping him clean apartments, as I do daydreaming about outer space, he'd be able to afford a trip to the Taj Mahal.<br><br><b>Ross</b>: I think you would have to clean a whole lot of apartments to go all the way to India.<br><br><b>Sarah</b>: No. The one in Atlantic City, Dad loves the slots. He says he's gonna double the college money my Grandma left me.<br><br><b>Ross</b>: Huh. Well, good luck to Dad. Say, how many more boxes would you have to sell in order to win?<br><br><b>Sarah</b>: The girl who won last year sold four hundred and seventy-five.<br><br><b>Ross</b>: Yeah.<br><br><b>Sarah</b>: So far, I've sold seventy-five.<br><br><b>Ross</b>: Four hundred, huh? Well, that sounds do-able. (starts to get out his wallet) How much are the boxes?<br><br><b>Sarah</b>: Five dollars a box.<br><br><b>Ross</b>: (puts away his wallet) And what is second prize?<br><br>",Sarah,1,0,1,1,0
398,03_e10_c05,"<b>s03_e10_c05(0) for Ross</b><br><br><b>Woman</b>: (looking through her peephole, we see Ross standing in the hallway.) Yesss?<br><br><b>Ross</b>: Hi, I'm selling Brown Bird cookies.<br><br><b>Woman</b>: You're no Brown Bird, I can see you through my peephole.<br><br><b>Ross</b>: No, hi, I'm, I'm an honorary Brown Bird (does the Brown Bird salute.)<br><br><b>Woman</b>: What does that mean?<br><br><b>Ross</b>: Ah, well, it means that I can sell cookies, but I'm not invited to sleep-overs.<br><br><b>Woman</b>: I can dial 9-1-1 at the touch of a button, y'know. Now, go away!<br><br>",Ross,1,0,0,0,0
399,03_e10_c09,"<b>s03_e10_c09(0) for Monica</b><br><br><b>Guy</b>: It's-it's-it's almost dead!<br><br><b>Phoebe</b>: Okay but that's why you have to buy it, so it can fulfil it's Christmas destiny, otherwise there gonna throw it into the chipper. Tell him, Joey<br><br><b>Joey</b>: Yeah, the ah, trees that don't fulfil their Christmas destiny are thrown in the chipper.<br><br><b>Guy</b>: I-I think I'm gonna look around a little bit more.<br><br><b>Joey</b>: Pheebs, you gotta stop this, I working on commission here.<br><br><b>Monica</b>: (entering) Hey, guys. I'm here to pick out my Christmas tree.<br><br><b>Phoebe</b>: Well look no further, (shows her the dead one) this one's yours! Ahhh.<br><br>",Monica,1,1,1,1,0
400,03_e10_c10,"<b>s03_e10_c10(0) for Leader</b><br><br><b>Ross</b>: Hey now! That was an accident, okay.<br><br><b>Girl</b>: You're a big scrud.<br><br><b>Ross</b>: What's a scrud?<br><br><b>Girl</b>: Why don't you look in the mirror, scrud.<br><br><b>Ross</b>: I don't have too. I can just look at you.<br><br><b>Leader</b>: All right girls, and man. Let's see your final tallies. (all the girls raise their hands) Ohhhh, Debbie, (looks at her form) 321 boxes of cookies, (to Debbie) Very nice.<br><br><b>Ross</b>: (to himself) Not nice enough.<br><br><b>Leader</b>: Charla, 278. Sorry, dear, but still good.<br><br><b>Ross</b>: (to himself) Good for a scrud.<br><br><b>Leader</b>: Oh, yes Elizabeth. Ah, 871.<br><br>",Leader,0,0,0,1,0
401,03_e10_c12,"<b>s03_e10_c12(0) for Phoebe</b><br><br><b>Chandler</b>: Well seeing that drunk Santa wet himself, really perked up my Christmas.<br><br>(They start to go into Monica and Rachel's, their apartment is filled with all of the old Christmas trees from Joey's work.)<br><br><b>Phoebe</b>: Oh! Oh my God!<br><br><b>Joey, Monica</b>: (jumping up from behind the couch) Merry Christmas!!<br><br><b>Phoebe</b>: You saved them! You guys! Oh God, you're the best!<br><br>",Phoebe,0,1,0,1,0
402,03_e11_c01,"<b>s03_e11_c01(0) for Phoebe</b><br><br><b>Monica</b>: Wow. Joey, (sarcastically) how do you do it?<br><br><b>Joey</b>: I can't tell you that, no.<br><br>(We hear some knocking coming from the ceiling.)<br><br><b>Ross</b>: Ah, somebody's at the door on the ceiling.<br><br><b>Rachel</b>: Noo, that's our unbelievably loud upstairs neighbor.<br><br><b>Monica</b>: He took up the carpet, and now you can hear everything.<br><br><b>Phoebe</b>: Why don't you go up there and ask him to 'step lightly, please?'<br><br><b>Monica</b>: I have like five times, but the guy is so charming, that I go up there to yell and then I end up apologizing to him.<br><br><b>Phoebe</b>: Ooh, that is silly. (gets up) I'll go up there, I'll tell him to keep it down.<br><br><b>Monica</b>: All right, be my guest.<br><br><b>Rachel</b>: Good luck.<br><br>(Phoebe exits)<br><br>",Phoebe,1,1,0,1,1
403,03_e11_c05,"<b>s03_e11_c05(0) for Chandler</b><br><br><b>Monica</b>: I know, he's too charming, but if you two start going out, then it's just gonna make it so much harder for me to hate him.<br><br><b>Phoebe</b>: Well, you're just gonna have to try.<br><br><b>Monica</b>: Joey, where are the Jell-o shots?<br><br><b>Joey</b>: I don't know, Chandler is supposed to be passin' 'em around...<br><br>(Camera cuts to show Chandler giving a Jello shot to the ceramic dog and holding an empty tray of Jello shots.)<br><br><b>Joey</b>: Chandler!<br><br><b>Chandler</b>: Hello-dillillio!!<br><br><b>Ross</b>: Oh, somebody's feeling better.<br><br><b>Monica</b>: (to Chandler) Stick out your tongue.<br><br><b>Chandler</b>: (to Monica) Take off your shirt!<br><br>(Chandler sticks out is tongue and it's a horrible shade of green.)<br><br><b>Monica</b>: Oh my!!<br><br><b>Joey</b>: Oh my God! How many of these things did you have? These are pure vodka.<br><br><b>Chandler</b>: Yeah, Jell-o just like Mom used to make.<br><br>",Chandler,0,0,0,0,0
404,03_e11_c06,"<b>s03_e11_c06(0) for Chandler</b><br><br><b>Ross</b>: (to Rachel) So, he's just a nice guy. You really think this Mark doesn't want anything in exchange for helping him?<br><br><b>Rachel</b>: Well, I assume I'll have to take showers with him, but y'know, that's true of any job.<br><br>(Chandler enters hungover and groaning)<br><br><b>Monica</b>: How ya feelin'?<br><br><b>Chandler</b>: Well, my apartment isn't there anymore, because I drank it.<br><br><b>Phoebe</b>: Where'd you get too? We lost you after you opened up all the presents.<br><br><b>Ross</b>: Yeah.<br><br><b>Chandler</b>: Yeah, I ended up in the storage room, and not alone.<br><br><b>All</b>: Woooo hoooo!!!<br><br><b>Chandler</b>: Ow, no 'woo-hooing,' no 'woo-hooing.'<br><br>",Chandler,0,0,1,0,0
405,03_e11_c07,"<b>s03_e11_c07(1) for Rachel</b><br><br><b>Phoebe</b>: We didn't fool around with any of them. Dwha! Dwha!<br><br><b>Chandler</b>: Veronica. Look, it's got to be Veronica, the girl in the red skirt. I definitely stuck my tongue down her throat.<br><br><b>Monica</b>: That was me.<br><br><b>Chandler</b>: Look, when I've been drinking, sometimes I tend to get overly friendly, and I'm sorry.<br><br><b>Monica</b>: That's okay.<br><br><b>Rachel</b>: That's all right.<br><br><b>Ross</b>: That's okay.<br><br><b>Joey</b>: (angrily entering, to Chandler) Can I talk to you for a second?!<br><br><b>Ross</b>: Hey, Joey.<br><br><b>Rachel</b>: Hey. (they all walk away from Chandler)<br><br>",Rachel,1,0,1,1,1
406,03_e11_c11,"<b>s03_e11_c11(2) for Monica</b><br><br><b>Ross</b>: Yeah well, if I know Mark, and I think I do, I'd expect nothing less.<br><br><b>Rachel</b>: I got to figure out what I'm going to wear.<br><br><b>Ross</b>: High collar and baggy pants say I'm a pro.<br><br><b>Rachel</b>: Yeah! Right! Okay, I'll see you guys later. (starts to leave) Woo hoo!<br><br><b>Ross</b>: You go get 'em. (to Monica) What did I do to you? Did I hurt you in some way?<br><br><b>Monica</b>: What?<br><br><b>Ross</b>: 'Why don't you call him?!' Well, thank you very much! Y'know now he is going to prep her, y'know prep her, as in what you do when you surgically remove the boyfriend!<br><br><b>Monica</b>: Are you crazy?!<br><br><b>Ross</b>: Am I! Am I! Am I out of my mind! Am I losing my senses!! This dreamy guy is taking my girlfriend out for a meal.<br><br><b>Monica</b>: What?! Ross y'know this isn't even about you! I mean this is about Rachel and something wonderful happening for her. I mean you know even if you're right, what if he wants to sleep with her, does it mean he gets too?<br><br>",Monica,1,0,0,1,1
407,03_e11_c12,"<b>s03_e11_c12(0) for Joey's Grandmother</b><br><br><b>Chandler</b>: This teramisu is, is excellent. Did you make it Mary-Angela?<br><br><b>Joey's Grandmother</b>: No! I did!<br><br><b>Chandler</b>: Well, it's, it's yummy. So Mary-Angela do you like it?<br><br><b>Joey's Grandmother</b>: Of course! It's her favorite.<br><br><b>Chandler</b>: So um, Mary-Angela, what's your second favorite?<br><br><b>Joey's Grandmother</b>: More of Grandma's teramisu.<br><br><b>Chandler</b>: Would you just please....give me the receipt 'cause this is great. It's top notch.<br><br><b>Joey's Grandmother</b>: That dies with me.<br><br>",Joey's Grandmother,1,0,1,1,0
